timestamp,filtered_eeg_value
79596,-105.1519592511197
79600,-104.94346777463008
79604,-49.24398335344857
79608,4.1248443989886
79612,-29.6381485862267
79616,-134.61680631430977
79620,-139.76216228096501
79624,-59.86507956799633
79628,16.04405989984558
79632,8.794866932282517
79636,-78.88943924526497
79640,-78.53786032604275
79644,7.077041913144882
79648,84.15524174221888
79652,79.05199109686195
79656,15.922754635490918
79660,27.66280581464177
79664,90.41234403752775
79668,141.80379997925763
79672,97.58339905416929
79676,-40.30209881054138
79680,-80.45487510048751
79684,-19.972382492169658
79688,35.97410631140727
79692,-1.626197422742269
79696,-130.23394766529012
79700,-152.76726405215538
79704,-69.35325500642219
79708,10.307466830276283
79712,55.88477276303506
79716,10.6911374740237
79720,-4.942178134824502
79724,64.30862835078808
79728,123.14775309750532
79732,169.0399285647823
79736,119.34826511714216
79740,67.22174191007454
79744,97.12803605158805
79748,118.3865827757143
79752,130.54440262226322
79756,75.36238588016874
79760,20.898632128209826
79764,28.71888219114261
79768,34.07905184682397
79772,36.89142365793843
79776,37.229094874438786
79780,35.30636285918322
79784,31.45251749319373
79788,26.081234028438892
79792,19.657815339173467
79796,12.666448133853208
79800,5.579431734373557
79804,-1.1699656444336473
79808,-7.209742137540815
79812,-12.245623210493505
79816,-48.05370538581853
79820,-77.59219043657367
79824,-67.70473553665181
79828,-54.70167123008403
79832,-39.65655929823817
79836,-78.43627083218553
79840,-108.84619067719889
79844,-75.08641709094755
79848,-40.03139645254706
79852,-5.902141869534546
79856,-38.14476118866031
79860,-65.04877116266603
79864,-22.01871478385962
79868,18.25166329478376
79872,53.613432222675556
79876,-7.609407728110035
79880,-62.575136211163
79884,-18.562116067934873
79888,22.391177500572155
79892,-14.654346837130603
79896,-131.1771278200411
79900,-156.02837582579923
79904,-85.32038855266796
79908,-16.205894882131332
79912,-27.15428986362795
79916,-120.7735925180482
79920,-123.80874837927885
79924,-33.8117538552723
79928,49.68074119699104
79932,39.55975358748414
79936,-54.83999151583875
79940,-54.283839168164306
79944,32.338792571154656
79948,108.81714592367518
79952,100.93661450206568
79956,6.170503611697811
79960,-9.38648833952098
79964,58.6832277444395
79968,116.78990233543736
79972,81.56705314736527
79976,-37.833339312020414
79980,-62.82191898309958
79984,0.9508205342943157
79988,58.623373294025
79992,41.27216142324349
79996,-60.53325273111855
80000,-83.01843649471822
80004,-14.775628104761182
80008,47.88472866534144
80012,28.963293016949997
80016,-62.723837783773966
80020,-69.19030442293139
80024,1.9225985518373179
80028,66.1815741473821
80032,55.99857691742232
80036,-26.03235732288065
80040,-34.340393794289454
80044,29.6553823491649
80048,85.81168059047984
80052,54.894464918626994
80056,-49.29860671991838
80060,-64.05161847021014
80064,-0.6528268963743358
80068,56.77720299690614
80072,24.154931372874294
80076,-89.36006783444822
80080,-105.55770770124018
80084,-31.3638275798169
80088,37.67657371959793
80092,26.278769267636473
80096,-76.01547527868706
80100,-92.42545789730815
80104,-11.344549198997157
80108,62.73196295110396
80112,45.10656543568573
