timestamp,filtered_eeg_value
435752,16.7583579366341
435756,14.447022715120545
435760,3.0560909853193046
435764,12.082773496080602
435768,90.31853187966057
435772,95.60740513111601
435776,54.63514219857292
435780,5.557085276776334
435784,0.8343878843290113
435788,65.35434908471925
435792,119.84834277316432
435796,122.63075260144376
435800,52.707299920732936
435804,25.628984730247623
435808,64.68456235651095
435812,96.16733610776149
435816,67.64388037723315
435820,-20.50457642416626
435824,-47.80592393431499
435828,-11.379595289003856
435832,22.276020984698704
435836,31.224531453540507
435840,-33.6633053982749
435844,-70.20278500346859
435848,-27.958220686852133
435852,11.956618882286314
435856,-2.1401451616094462
435860,-14.772960783869882
435864,24.18908672701999
435868,58.01111236962492
435872,85.15572899481927
435876,61.56129747326682
435880,36.51789091753096
435884,54.73145500896911
435888,67.9430182213185
435892,75.83578503148283
435896,40.10985220361462
435900,5.36856676021614
435904,11.929606682141944
435908,17.154840142688208
435912,20.85808733667475
435916,-8.262381727900896
435920,-34.12876037119395
435924,-24.276849136658576
435928,-13.905403075646195
435932,-3.684453507966481
435936,5.788470390084595
435940,14.017237116229996
435944,20.627200842208957
435948,25.376114110146517
435952,28.156081505212196
435956,28.98728634534046
435960,28.00464549735069
435964,25.43886126542804
435968,21.59353546854433
435972,16.820088736259425
435976,11.492194250273243
435980,5.981302251774549
435984,0.6346169689034493
435988,-4.243388208699625
435992,-8.405146164339302
435996,-11.669421974641383
436000,-13.925875189478882
436004,-15.134946280649434
436008,-15.323517150263147
436012,-14.577005907081379
436016,-13.028706988327386
436020,-10.847275728707311
436024,-8.223282344074702
436028,-5.355728346419291
436032,-2.4393360309624175
436036,0.3467014157464936
436040,2.8479742195064994
436044,4.941749910598073
436048,6.5413178387364574
436052,7.597765848978097
436056,8.09932610815552
436060,8.068559592146464
436064,7.557752575044567
436068,6.642970105879596
436072,5.417249678586389
436076,3.9834239761208217
436080,2.4470374443067193
436084,0.9097717932033849
436088,-0.5362742746219327
436092,-1.813189662080191
436096,-2.860569910728612
436100,-3.637473826828177
436104,-4.12302968874611
436108,-4.315782719482218
436112,-4.231942163407811
436116,-3.9027371675525964
436120,-3.371124187267918
436124,-2.688104450823708
436128,-1.9089088585971905
436132,-1.0892912378173647
436136,-0.28214155773167837
436140,0.46540849389919026
436144,1.1142609802825683
436148,1.6349306830578327
436152,2.0083990586007756
436156,2.226260772283439
436160,2.2902210768455715
436164,2.211035635800372
436168,2.0070090857589933
436172,1.7021840236006094
436176,1.3243581556031556
436180,0.9030645789450911
436184,0.4676395826029982
436188,0.0454853288177004
436192,-0.33938706240341593
436196,-0.6674733915701316
436200,-0.9245167457627874
436204,-1.1018636212438073
436208,-1.1964508982895188
436212,-1.2104594293063664
436216,-1.1506865678558638
436220,-1.0277018307314327
436224,-0.854856783116565
436228,-0.6472222258752023
436232,-0.42052319030300167
436236,-0.1901356956340059
436240,0.029800532880610353
436244,0.2271112644319102
436248,0.3921302144566262
436252,0.518039975297355
436256,0.6010101154696089
436260,0.6401434022329107
436264,0.6372515491410796
436268,0.5964900662113708
436272,0.5238874211255377
436276,0.4268067096086836
436280,0.31337845314089724
436284,0.19194121081568755
436288,0.07052274789168744
436292,-0.04361102676956993
436296,-0.14431877729724601
436300,-0.2268447723760663
436304,-0.28797224328053894
436308,-0.3260700923273525
436312,-0.34104026233707785
436316,-0.3341783310130463
436320,-0.30796389761180526
436324,-0.26579996170135484
436328,-0.21172172753662866
436332,-0.15009516132284303
436336,-0.08532431572788293
436340,-0.021584109376454247
436344,0.03740785596208351
436348,0.08857048157516326
436352,0.1295832789814198
436356,0.15895318888734578
436360,0.17602554115844665
436364,0.1809437931246159
436368,0.17456531004615447
436372,0.15834239439134107
436376,0.13417897821552116
436380,0.10427386276835529
436384,0.07096116328346447
436388,0.036557774216797095
436392,0.003226319859639726
436396,-0.027139673807502773
436400,-0.05300361854895746
436404,-0.07324401435366111
436408,-0.08718224367849925
436412,-0.09458122242558954
436416,-0.09561775009452039
436420,-0.09083270646955488
436424,-0.0810641752166264
436428,-0.06736911527117695
436432,-0.05093935373784872
436436,-0.03301746678454655
436440,-0.014817594223010835
436444,0.0025445399885068998
436448,0.01810908496784578
436452,0.031114745310536714
436456,0.04102553395097148
436460,0.04754150367507488
436464,0.050594333158794115
436468,0.050329466962148545
436472,-57.18956478146846
436476,-238.81837467179085
436480,-331.7040745385898
436484,-262.69673365797246
436488,-184.50459524963918
436492,-173.1343774557914
436496,-152.47840777268948
436500,-133.18166214340098
436504,-107.74173451849515
436508,0.7211555868724417
436512,33.429037334919
436516,46.91685194578784
436520,54.849424182727404
436524,72.86682354922223
436528,151.71772326816165
436532,135.97816132904683
436536,85.30428879835435
436540,39.443570917389565
436544,23.854432505419638
436548,81.23457940114449
436552,56.958533853373396
436556,-3.156901729591553
436560,-56.91286473884361
436564,-67.43765121979331
436568,-2.046033052767484
436572,-20.765673700941036
436576,-70.01440916499651
436580,-102.11365185387217
436584,-91.51293693730298
436588,-6.693814564354369
436592,-2.8106201248743616
436596,-20.54353290750879
436600,-35.46112580395997
436604,-25.426148524191156
436608,58.573482972610385
436612,66.00513881670989
436616,27.65472129766082
436620,-36.529663154106075
436624,-51.318234993551016
436628,31.281109664792282
436632,33.48780397655531
436636,1.9249589941596668
436640,-15.959186109592462
436644,0.3626425729612912
436648,75.00606114889769
436652,53.27389477677083
436656,-30.235762020270187
436660,-94.3088424621775
436664,-86.01708994482999
436668,1.737000922919421
436672,-0.6140956623336109
436676,-31.845154015438894
436680,23.474872324842003
436684,101.28701729161627
436688,165.66278715528807
436692,129.87290278819398
436696,72.50139948899451
436700,100.37612462594193
436704,136.80062126175528
436708,161.58502484824717
436712,100.90781749788069
436716,-12.226289082680182
436720,-40.466628908943974
436724,-11.441807012795673
436728,15.517412699844787
436732,38.99308669826701
436736,57.91015251656961
436740,71.56828594843394
436744,79.64830883596571
436748,82.19517555777239
436752,79.58077605072263
436756,72.45069448640831
436760,61.659630848155714
436764,48.20042518281929
436768,33.13153911720252
436772,17.507481537935234
436776,2.316063915780969
436780,-11.57440624198328
436784,-23.455774757535625
436788,-32.807251883415425
436792,-96.97190369090616
436796,-149.25174079033638
436800,-129.9806359883758
436804,-104.75552173133468
436808,-75.65050367498809
436812,-110.20898866910224
436816,-134.89589180691553
436820,-83.73538654042646
436824,-32.41087636562902
436828,15.989989849699455
436832,-4.738583402274635
436836,-23.219226894219602
436840,25.02696649968568
436844,67.20319515819389
436848,101.36014214139544
436852,59.073880275011845
436856,17.25881896656766
436860,45.51254976247153
436864,68.36465857615525
436868,84.95916938717218
436872,94.89577886540663
436876,98.21063638859545
436880,95.33282084968285
436884,87.0214224381548
436888,74.2888333860014
436892,58.31614610352695
436896,40.36647060410412
436900,21.701556910149044
436904,3.506399945386967
436908,-13.17441663827624
436912,-27.48593987391407
436916,-38.79605209491977
436920,-46.71219084403052
436924,-51.082145414711036
436928,-51.98039128723924
436932,-49.68215090025017
436936,-44.627896475072305
436940,-37.381325367212604
436944,-28.58394195546488
436948,-18.909286212869993
436952,-9.019582160026477
436956,0.47282824035645277
436960,9.037410795336022
436964,16.249442698866645
436968,21.805407999550155
436972,25.52967913072081
436976,27.372910325471562
436980,27.403024484995687
436984,25.790034859079828
436988,22.78619428990962
436992,18.703102989158943
436996,13.887433314952052
437000,8.696855636190378
437004,3.477587223010877
437008,-1.455245793266017
437012,-5.833524499597397
437016,-9.447731341581257
437020,-12.153937898068053
437024,-13.876204537482156
437028,-14.604683102998974
437032,-14.389943385650508
437036,-13.334220826890364
437040,-11.580401085275899
437044,-9.299615273693403
437048,-6.678320029784823
437052,-3.9056845803618074
437056,-43.14186560339738
437060,-76.07759947172751
437064,-59.35865943992157
437068,-40.67104684514683
437072,-21.31989405379747
437076,-16.21957608877448
437080,-71.99054746641247
437084,-104.47420572851728
437088,-66.26734514753139
437092,-27.71453435901718
437096,-43.65470350523468
437100,-134.69289791501265
437104,-156.5433121195339
437108,-87.73140567107568
437112,-20.18900004749122
437116,-10.005488375099816
437120,-78.08299953050249
437124,-82.86868735591625
437128,-4.345738128807014
437132,66.9962889956739
437136,72.98430304201375
437140,-5.185287723270903
437144,-21.053659718348186
437148,45.063473664605006
437152,102.21782875360148
437156,106.04735092433202
437160,41.09681327307098
437164,21.63157762365269
437168,64.78566524896476
437172,99.97251165285229
437176,112.00560382662303
437180,116.19414095215616
437184,126.86612977564046
437188,128.93304572616347
437192,123.08660990516425
437196,100.00276816038074
437200,73.1205933132883
437204,54.83299105896694
437208,34.996257661091974
437212,14.94455101774485
437216,-4.101531760338975
437220,-21.097253741769773
437224,-35.21960752994718
437228,-45.89556595511886
437232,-52.81269270579345
437236,-97.70347902693123
437240,-132.49210368727702
437244,-114.26321817324349
437248,-90.9223499061253
437252,-64.35102742257983
437256,-39.71515592125036
437260,-15.036633331676441
437264,11.472639271719277
437268,34.783110463648825
437272,53.80262312041115
437276,67.79935773272106
437280,76.41149003757752
437284,79.63378683399895
437288,77.78412770950884
437292,71.45385884475198
437296,61.446482660618486
437300,48.709458459643926
437304,34.26384905941804
437308,19.136228646245733
437312,4.296713329756553
437316,-9.393756528655256
437320,-21.224603439045424
437324,-30.663896704659003
437328,-37.37326290624322
437332,-41.209797761410854
437336,-42.21609670595301
437340,-40.60012683337713
437344,-36.70710764845869
437348,-30.985841021437395
437352,-23.95203172359414
437356,-16.151079230336038
437360,-8.122618049615102
437364,-0.3687633738473597
437368,6.672388365709935
437372,12.646915845628726
437376,17.298280697842944
437380,20.47345474026575
437384,22.12227081373696
437388,22.290678230988032
437392,21.10888415820963
437396,18.77557536761835
437400,15.53953622667851
437404,11.680009946966504
437408,7.487097692317276
437412,3.243365200071638
437416,-0.792356547804804
437420,-4.398214882023636
437424,-7.399110615002607
437428,-9.672748387548394
437432,-11.151953014451111
437436,-11.823467024416441
437440,-11.723634820785405
437444,-10.931526826297212
437448,-9.560157770665004
437452,-7.74650536792133
437456,-5.641040509166858
437460,-3.3974419472000603
437464,-1.1630936334249284
437468,0.9291406626851026
437472,2.7674941474736583
437476,4.265987770689732
437480,5.367132918538715
437484,6.042672653571522
437488,6.292503005864409
437492,6.142011346428082
437496,5.638141160076832
437500,4.844539456582311
437504,3.8361642108941023
437508,2.6937257814467666
437512,1.498310756668563
437516,0.3264927402299924
437520,-0.7538234171215381
437524,-1.6866446926030076
437528,-2.430112643300156
437532,-2.9576694772348633
437536,-3.2581977805007987
437540,-3.3352227959582366
437544,-3.205313837421639
437548,-2.895856417192032
437552,-2.442388072532432
437556,-1.885698704326852
437560,-1.2688913070527912
437564,-0.6345827780099922
437568,-0.022399081383342567
437572,0.5331131959055014
437576,1.0040733479182486
437580,1.3703037155830116
437584,1.6198074902949147
437588,1.748711562219871
437592,1.7607285279867564
437596,1.666215625854909
437600,1.4809251234582854
437604,1.224550194357882
437608,0.9191727022160516
437612,0.5877150983471615
437616,0.2524887068982252
437620,-0.06608384166939113
437624,-0.3505120608473569
437628,-0.5870066702565113
437632,-0.7659542380781225
437636,-0.8820968932849687
437640,-0.9344342990888211
437644,-0.9258800743978304
437648,-0.8627164978626346
437652,-0.7538992493143029
437656,-0.6102680152168861
437660,-0.4437191291323952
437664,-0.2663933677358915
437668,-0.08992608191662799
437672,0.07520135951902507
437676,0.22017959386117153
437680,0.33824011868950044
437684,0.42486703363990075
437688,0.4778538840063948
437692,0.4972168822782616
437696,0.484983311878209
437700,0.4448796065862668
437704,0.38194728313231346
437708,0.30211655272645155
437712,0.21176714411958392
437716,0.11730383767324876
437720,0.024770723444166504
437724,-0.06047639713246606
437728,-0.13402536690252753
437732,-0.19258234719624973
437736,-0.2340630007714809
437740,-0.25760263745515594
437744,-0.2634923945096779
437748,-0.2530522808919682
437752,-0.2284546674808883
437756,-0.19251348440783692
437760,-0.1484549930936875
437764,-0.09968559981330236
437768,-0.04957088901576395
437772,-0.0012380394862652327
437776,0.04258876578655798
437780,0.07971321081388787
437784,0.10854828839415288
437788,0.12815355314807095
437792,0.1382301434070939
437796,0.13907787186321846
437800,0.13152054784994938
437804,0.11680701165878898
437808,0.09649610622605946
437812,0.0723339935236732
437816,0.04613188450573005
437820,0.019651462082996812
437824,-0.005495873702745062
437828,-0.02793121729807769
437832,-0.046568662351804416
437836,-0.06065253492471666
437840,-0.06977133181380349
437844,-0.0738497371762548
437848,-0.0731212726689332
437852,-0.06808505339063058
437856,-0.059450744242837875
437860,-0.048076129590170096
437864,-0.03490173306755351
437868,-0.020886680501875705
437872,-0.006949527170535173
437876,0.006082879161584804
437880,0.0175162000369887
437884,0.026817610066179647
437888,0.0336323846024208
437892,0.037788255031141235
437896,0.03928843015473375
437900,0.03829477541932866
437904,0.03510308948573872
437908,0.030112706879991936
437912,0.02379278387920404
437916,0.016647599948251095
437920,0.009183044952021518
437924,0.0018761857353537022
437928,-0.004850558099323766
437932,-0.010649520247984589
437936,-0.015261513984401148
437940,-0.018522961619975645
437944,-0.020366625531363855
437948,-0.020816503331517102
437952,-0.019977745762762032
437956,-0.018022672451962072
437960,-0.015174092353136378
437964,-0.011687182673007626
437968,-0.007831147546182431
437972,-0.0038717751796201547
437976,-0.00005585239394592222
437980,0.0034018065586935518
437984,0.006328188225995144
437988,0.008598474786564678
437992,0.010138948066372968
437996,0.010926559715091324
438000,0.010985509193593522
438004,0.010381317950184052
438008,0.009212991752626196
438012,0.007603921483042429
438016,0.005692186589177585
438020,0.003620898199698769
438024,0.0015291561725174346
438028,-0.0004558968220362727
438032,-0.002225552526072375
438036,-0.003694297099944198
438040,-0.004802731719775088
438044,-0.005518653257068075
438048,-0.005836404710163525
438052,-0.005774698231370674
438056,-0.005373185796710187
438060,-0.004688101462801204
438064,-0.0037873240291595557
438068,-0.002745210561753408
438072,-0.0016375317389882046
438076,-0.0005368025237965984
438080,0.0004917498105284316
438084,0.0013933993580864867
438088,0.002126202146033005
438092,0.00266229550557138
438096,0.0029882314530383525
438100,0.003104415665811705
438104,0.003023770390205144
438108,0.0027697748573136285
438112,0.002374059489723826
438116,0.0018737401855004323
438120,0.0013086768709383197
438124,0.0007188275921056191
438128,0.00014184746658006371
438132,-0.00038894698979387147
438136,-0.0008461609366868167
438140,-0.0012093998158197949
438144,-0.0014658267332576034
438148,-0.0016102146470792316
438152,-0.001644538110234552
438156,-0.0015771726384169293
438160,-0.0014217868085106614
438164,-0.0011960225204267294
438168,-0.0009200624914793246
438172,-0.0006151814142693261
438176,-0.00030236904883266093
438180,-0.0000011008493045121075
438184,0.00027168426963482197
438188,0.0005023574682892313
438192,0.0006811020855793902
438196,0.0008021399782015297
438200,0.0008636946796075854
438204,0.0008677185236342415
438208,0.0008194224335507416
438212,0.0007266552216719644
438216,0.0005991838132890193
438220,0.00044792686689312615
438224,0.0002841920798213437
438228,0.0001189624823249325
438232,-0.00003773020224859453
438236,-0.00017731587328753446
438240,-0.00029306052219424335
438244,-0.00038029531385593257
438248,-0.00043650034561922376
438252,-0.00046125184139165923
438256,-0.00045604888289783554
438260,-0.0004240414647354715
438264,-0.0003696855017318301
438268,-0.00029835236085841584
438272,-0.00021592059914393838
438276,-0.00012837603094614748
438280,-0.00004144327385764918
438284,0.00003973215536784181
438288,0.00011083695648657669
438292,0.00016856936192707786
438296,0.00021074091363675407
438300,0.00023630195643467296
438304,0.0002452965507529308
438308,0.00023875619193961385
438312,0.00021854449657011067
438316,0.00018716679880231585
438320,0.00014755937889541714
438324,0.0001028728700529573
438328,0.00005626335978343143
438332,0.00001070296057420295
438336,-0.00003118065650198579
438340,-0.00006722890488995608
438344,-0.00009583703637028655
438348,-0.00011599771253731038
438352,-0.00012730468844700948
438356,-0.0001299201678209789
438360,-0.0001245112263905277
438364,-0.00011216204004430881
438368,-0.00009426946429939959
438372,-0.00007242979301959766
438376,-0.00004832431048957649
438380,-0.000023610601645951564
438384,1.7441940003023023e-7
438388,0.000021695068627968578
438392,0.00003987777242820207
438396,0.000053950489720206956
438400,0.00006346034963418688
438404,0.00006827051337636142
438408,0.00006853841688727709
438412,0.00006467846101765552
438416,0.0000573128562530519
438420,0.00004721468675814231
438424,0.00003524733904756085
438428,0.000022304265370786057
438432,0.000009252655647732665
438436,-0.000003115980826836948
438440,-0.000014126020690173052
438444,-0.000023247185326569357
438448,-0.000030112508254045915
438452,-0.00003452482457540637
438456,-0.000036452481737238516
438460,-0.000036015549753407775
438464,-0.00003346425659722262
438468,-0.000029151676308607532
438472,-0.000023502849239515075
438476,-0.00001698252089272429
438480,-0.000010063561301096987
438484,-0.000003197890763996767
438488,0.0000032085852835125127
438492,0.000008815911872870791
438496,0.000013364183387296405
438500,0.000016681514922491065
438504,0.000018685989645225715
438508,0.000019382036438088093
438512,0.000018851982452880476
438516,0.000017243743446002257
438520,0.000014755754703708131
438524,0.000011620306028859874
438528,0.000008086429534482339
438532,0.000004403406898716864
438536,8.05824577934421e-7
438540,-0.0000024990751674563226
438544,-0.0000053412078680424964
438548,-0.000007594306341538825
438552,-0.000009179326366433246
438556,-0.000010064703022171965
438560,-0.000010263740791440187
438564,-0.000009829565256277749
438568,-0.000008848169631842
438572,-0.000007430152886448947
438576,-0.000005701767964152108
438580,-0.0000037958813087488067
438584,-0.000001843393226091504
438588,3.441103817423855e-8
438592,0.0000017322098645261459
438596,0.000003165436691195596
438600,0.000004273375071192787
438604,0.000005020532848294999
438608,0.000005396376273836329
438612,0.000005413595395505947
438616,0.000005105143726530422
438620,0.000004520345542826309
438624,0.0000037203921658726915
438628,0.000002773554709538226
438632,0.0000017504267078763371
438636,7.194785521035542e-7
438640,-2.568397151066281e-7
438644,-0.0000011252659385790929
438648,-0.0000018440432700925768
438652,-0.0000023843293152155736
438656,-0.0000027306987311984477
438660,-0.000002880795099135828
438664,-0.0000028442335251517428
438668,-0.0000026408906600028477
438672,-0.000002298742540456203
438676,-0.000001851422521372268
438680,-0.0000013356719971634356
438684,-7.888466631708772e-7
438688,-2.4662232040233384e-7
438692,2.5898136304878786e-7
438696,7.011709735280942e-7
438700,0.0000010594878589843831
438704,0.000001320432414176809
438708,0.0000014776126625327304
438712,0.0000015314533199721478
438716,0.0000014885244050245755
438720,0.000001360565635112605
438724,0.0000011632938333696123
438728,9.150852929841749e-7
438732,6.356238175320358e-7
438736,3.445986135509406e-7
438740,6.052525086596255e-8
438744,-2.002513983318458e-7
438748,-4.24329805831079e-7
438752,-6.017750373574249e-7
438756,-7.263849196768555e-7
438760,-7.957075548572028e-7
438764,-8.108326963478634e-7
438768,-7.759909038364509e-7
438772,-6.980026854765616e-7
438776,-5.856248155186272e-7
438780,-4.488426984368268e-7
438784,-2.9815624896042616e-7
438788,-1.4390264720637193e-7
438792,4.34698793830465e-9
438796,1.382878988330097e-7
438800,2.5125877934766775e-7
438804,3.384847597407785e-7
438808,3.9718445010070344e-7
438812,4.2654751727181055e-7
438816,4.2759640602332403e-7
438820,4.029514601513782e-7
438824,3.565226566297301e-7
438828,2.931533588768026e-7
438832,2.1824195962980662e-7
438836,1.3736615581187673e-7
438840,5.5932095582060026e-8
438844,-2.1132958544054663e-8
438848,-8.96301780807298e-8
438852,-1.4627146755468956e-7
438856,-1.8878997503041902e-7
438860,-2.1597900226566507e-7
438864,-2.2766377051100492e-7
438868,-2.2461409473213097e-7
438872,-2.0840879294788816e-7
438876,-1.8126452037967607e-7
438880,-1.458426450061305e-7
438884,-1.0504780513783509e-7
438888,-6.183099489143822e-8
438892,-1.900853510858404e-8
438896,2.089373985374024e-8
438900,5.576414254549272e-8
438904,8.399228505754164e-8
438908,1.0451796678748933e-7
438912,1.1684249716549218e-7
438916,1.2100533536376583e-7
438920,1.1753073191042847e-7
438924,1.0735040875488454e-7
438928,9.170917654798637e-8
438932,7.206075547430692e-8
438936,4.9960963777882916e-8
438940,2.6964916790498954e-8
438944,4.534009726592723e-9
438948,-1.6042675203321606e-8
438952,-3.3709199949543e-8
438956,-4.7683882056741904e-8
438960,-5.7480094279518893e-8
438964,-6.290743218879655e-8
438968,-6.405504026142898e-8
438972,-6.125978520497546e-8
438976,-5.506261746831482e-8
438980,-4.615685230569454e-8
438984,-3.533223183505023e-8
438988,-2.3418516146118945e-8
438992,-1.1232024527635436e-8
438996,4.719528906044085e-10
439000,1.103858090269394e-8
439004,1.994315601786974e-8
439008,2.6810181766785553e-8
439012,3.1421705365907014e-8
439016,3.3715434358370594e-8
439020,3.377371443919457e-8
439024,3.180489423243929e-8
439028,2.8118913892805328e-8
439032,2.3099126079102383e-8
439036,1.7172393028904492e-8
439040,1.077941298110562e-8
439044,4.3470303702803855e-9
439048,-1.7360007788137754e-9
439052,-7.1386767717774245e-9
439056,-1.160208440424037e-8
439060,-1.4948067123046545e-8
439064,-1.7082236145719455e-8
439068,-1.7991682189782898e-8
439072,-1.773802696415564e-8
439076,-1.644667195277275e-8
439080,-1.4293248375664757e-8
439084,-1.1488344609717497e-8
439088,-8.261588465272188e-9
439092,-4.846098233901421e-9
439096,-1.4641982680257795e-9
439100,1.6848657221145968e-9
439104,4.434665832899838e-9
439108,6.658443862534593e-9
439112,8.272939411603602e-9
439116,9.239251594945237e-9
439120,9.560963888615284e-9
439124,9.279903704681462e-9
439128,8.470014650471365e-9
439132,7.229887104627959e-9
439136,5.674521345264391e-9
439140,3.9268889862225835e-9
439144,2.1098169374786204e-9
439148,3.3864912445751303e-10
439152,-1.2849484921866944e-9
439156,-2.6777771284609466e-9
439160,-3.778335169300646e-9
439164,-4.548443360856923e-9
439168,-43.2591507383306
439172,-104.61004030872829
439176,-304.6529420176563
439180,-442.72334483663013
439184,-347.183414412736
439188,-239.915905072248
439192,-128.4528146995288
439196,-19.863522024911703
439200,79.62452287105604
439204,164.91876874804652
439208,232.25883965223397
439212,279.31537752695687
439216,305.1938624629282
439220,310.35218649195025
439224,296.4450876141763
439228,266.11168661722786
439232,222.7242357272856
439236,170.1167937969337
439240,112.31197080742479
439244,53.26228076945202
439248,-3.3797995890703874
439252,-54.452023094580674
439256,-97.42519783299488
439260,-130.4945858180624
439264,-152.61927717778116
439268,-163.51211303440277
439272,-163.5854463964617
439276,-153.86017253498773
439280,-135.8469546514465
439284,-111.40938910524449
439288,-82.61901211135098
439292,-51.6115998286122
439296,-20.45324065238455
439300,8.976729880039379
439304,35.08052240622045
439308,56.61085181084821
439312,72.71238067854176
439316,82.93577482401875
439320,87.22612493648934
439324,85.88885651352251
439328,79.5373018670087
439332,69.02681010995093
439336,55.380614768591755
439340,39.712677397011475
439344,23.152412070089383
439348,6.775618248809899
439352,-8.454832184566639
439356,-21.735927783933484
439360,-32.4574342229667
439364,-40.22015273613914
439368,-44.839816484056804
439372,-46.33775260857269
439376,-44.92012303303787
439380,-40.9480688898535
439384,-34.901407622836594
439388,-27.33866669568807
439392,-18.856193303203643
439396,-10.048875196650837
439400,-1.474671065142072
439404,6.3752874421654795
439408,13.099760447157543
439412,18.402898288841328
439416,22.10196300237332
439420,24.12754761608229
439424,24.51699106679174
439428,23.40202769504837
439432,20.991956925173945
439436,17.553765053939276
439440,13.390677814978275
439444,8.820576191968668
439448,4.155580394117688
439452,-0.31608667172429694
439456,-4.345086853756425
439460,-7.732206450460427
439464,-10.335530526602383
439468,-12.073507666426144
439472,-12.924111151603478
439476,-12.9205166860653
439480,-12.143885485384263
439484,-10.713959013302313
439488,-8.778235706003734
439492,-6.500511902515644
439496,-4.049533130947435
439500,-1.588424587636955
439504,0.7345403742905461
439508,2.7934079739857953
439512,4.489968097872933
439516,5.757003753234432
439520,6.559377454139882
439524,6.893094490449514
439528,6.782590865289503
439532,6.276576470787997
439536,5.442819224622193
439540,4.362282728250887
439544,3.123029608296025
439548,1.814277670418047
439552,0.5209501628000526
439556,-0.6810004715530054
439560,-1.7282887475685742
439564,-2.5728838334149184
439568,-3.1834389382569284
439572,-3.5455865985571844
439576,-3.6611896585692483
439580,-3.546691739923394
439584,-3.230751270281312
439588,-2.7513685817486477
439592,-2.1527260790333598
439596,-1.4819578042062749
439600,-0.7860484512882879
439604,-0.10903517789648598
439608,0.5103489900447041
439612,1.0404909494295411
439616,1.4581150680062978
439620,1.7488863022175258
439624,1.9074210093361645
439628,1.9367609351799349
439632,1.8473927335826539
439636,1.6559147724053818
439640,1.3834644505227032
439644,1.0540228557548013
439648,0.6927098645440495
439652,0.324172638567245
439656,-0.028844873249288527
439660,-0.34668295521140147
439664,-0.6136506171919683
439668,-0.8185887159663445
439672,-0.9551084530248812
439676,-1.0215217353958959
439680,-1.0204967677172914
439684,-0.9584855284375855
439688,-0.8449790163019372
439692,-0.6916511664323547
439696,-0.5114532281835205
439700,-0.31771750655112097
