timestamp,filtered_eeg_value
1007208,6.007074187591243
1007212,-11.63163023713334
1007216,-26.902615169353403
1007220,-39.116183747339505
1007224,-47.83100296150505
1007228,-52.856984701696675
1007232,-54.24285513974426
1007236,-52.250607474916585
1007240,-47.31961017973174
1007244,-40.0234993743768
1007248,-31.023119397937116
1007252,-21.018702874120905
1007256,-10.70422467455625
1007260,-0.7264559889438758
1007264,8.34927601105219
1007268,16.065208846154494
1007272,22.0883516896936
1007276,26.218593351880177
1007280,28.38808821537864
1007284,28.652783402418358
1007288,27.177339045601418
1007292,24.214970369758223
1007296,20.08389939063267
1007300,15.14214703181451
1007304,9.762331782816602
1007308,4.307982743439789
1007312,-0.8873586337521706
1007316,-5.537261469998622
1007320,-9.415085897274306
1007324,-12.361882980673924
1007328,-14.289494278507576
1007332,-15.17912040624253
1007336,-15.0758736543062
1007340,-14.080021282879397
1007344,-12.335757239934969
1007348,-10.018408601739809
1007352,-7.320990843809943
1007356,-4.440978403763504
1007360,-1.5680620027049006
1007364,1.1264679783971143
1007368,3.4982306823203975
1007372,5.435846895549554
1007376,6.864478498757168
1007380,7.746845286295373
1007384,8.081897342609638
1007388,7.90144460816612
1007392,7.265138959536479
1007396,6.254265279065954
1007400,4.964826022484849
1007404,3.5004001682913266
1007408,1.9652253676317688
1007412,0.4578962221437939
1007416,-0.9340024969065345
1007420,-2.1380950488046992
1007424,-3.100105636355525
1007428,-3.785391968372287
1007432,-4.179158304082028
1007436,-4.285460363143137
1007440,-4.125176149932125
1007444,-3.733162144232687
1007448,-3.1548422757382464
1007452,-2.442487605444462
1007456,-1.6514387087471976
1007460,-0.8365023050417424
1007464,-0.04872130702835831
1007468,0.6673237628615626
1007472,1.275570814814869
1007476,1.7498275141017647
1007480,2.0744037793018473
1007484,2.244055714830382
1007488,2.2633095840814312
1007492,2.1452650368083077
1007496,1.9099985726528623
1007500,1.5827006866471662
1007504,1.1916834377052574
1007508,0.7663899792119251
1007512,0.3355250083765273
1007516,-0.07459341940778041
1007520,-0.4413830336533167
1007524,-0.7469950323507193
1007528,-0.9789338933798197
1007532,-1.1302980221635481
1007536,-1.1996627617934366
1007540,-1.1906466589159328
1007544,-1.1112169627247566
1007548,-0.9728006384454904
1007552,-0.7892725369272
1007556,-0.5758929260162122
1007560,-0.3482627780141373
1007564,-0.12135766347909227
1007568,0.09130936980616111
1007572,0.2783580485115283
1007576,0.4310199501221277
1007580,0.5434158444149833
1007584,0.6126338162829483
1007588,0.6386223722322406
1007592,0.6239224614660247
1007596,0.573269716724429
1007600,0.4931030216860691
1007604,0.39101769712696843
1007608,0.2752012842919959
1007612,0.15388734666536436
1007616,0.03485827620221804
1007620,-0.07497777947530702
1007624,-0.1699175691447305
1007628,-0.24568993565984426
1007632,-0.2995757635840507
1007636,-0.3304236604292881
1007640,-0.3385703134359911
1007644,-0.3256793222598072
1007648,-0.2945158799212556
1007652,-0.24867686802464484
1007656,-0.19229674687325926
1007660,-0.12974913861918566
1007664,-0.06536237378580828
1007668,-0.0031647043562103155
1007672,0.05332837719335291
1007676,0.10127597264027065
1007680,0.13861789799816843
1007684,0.16412401643967256
1007688,0.17738921255394088
1007692,0.17877945993377692
1007696,0.16933684482547376
1007700,0.15065312022894575
1007704,0.1247223411995439
1007708,0.09378338441254525
1007712,0.060162736817577195
1007716,0.02612693800967339
1007720,-0.006247406206483612
1007724,-0.03517992361439048
1007728,-0.05926497061670969
1007732,-0.07752025891231323
1007736,-0.08940553359943504
1007740,-0.09481302270469333
1007744,-0.09403290481063346
1007748,-0.08769822912118547
1007752,-0.07671453200053269
1007756,-0.06217981309824752
1007760,-0.0453005745637161
1007764,-0.02730932202363305
1007768,-0.009388326907630064
1007772,0.0073963798969109915
1007776,0.022147801697653798
1007780,0.03417564898237204
1007784,0.04301806963651962
1007788,0.04844764647671444
1007792,0.0504627939794347
1007796,0.04926645277792157
1007800,0.045234560898048976
1007804,0.03887715771905643
1007808,0.030795146983803173
1007812,0.02163571823490408
1007816,0.012049222126226656
1007820,0.002649943131080669
1007824,-0.006017251670790807
1007828,-0.013502948272189766
1007832,-0.01947104071729416
1007836,-0.023708111868023032
1007840,-0.026124581496616478
1007844,-0.02674833313358964
1007848,-0.02571191387894642
1007852,-0.0232346823946454
1007856,-0.019601452361370588
1007860,-0.015139241827376568
1007864,-0.010193699643507817
1007868,-0.005106650616474693
1007872,-0.00019599743699056336
1007876,0.004261040950529164
1007880,0.008040667413650598
1007884,0.010980839960170534
1007888,0.012985118929380732
1007892,0.014022222885048492
1007896,0.014121726447627563
1007900,0.013366523178626145
1007904,0.011882811214993197
1007908,0.009828435829525046
1007912,0.007380442393278687
1007916,0.004722659600929879
1007920,0.0020340533163821593
1007924,-0.0005215248889468404
1007928,-0.002803713052964392
1007932,-0.004701814465887703
1007936,-0.006138612433714314
1007940,-0.007071819546859932
1007944,-0.007493298866329207
1007948,-0.007426314783520415
1007952,-0.006921164821021899
1007956,-0.006049607265993476
1007960,-0.0048985322887869845
1007964,-0.0035633270610595036
1007968,-0.0021413610118371966
1007972,-0.0007259697869358849
1007976,0.000598749247372306
1007980,0.0017620953374156401
1007984,0.0027097267457023688
1007988,0.003405363235259475
1007992,0.003831246123206385
1007996,0.003987446102385403
1008000,0.0038901694510024057
1008004,0.003569258930107973
1008008,0.003065115270051844
1008012,0.002425278421589388
1008016,0.001700905447706041
1008020,0.000943365671949868
1008024,0.00020114577435676189
1008028,-0.00048277928625428684
1008032,-0.001072996299077112
1008036,-0.0015430569421051802
1008040,-0.0018762113503979008
1008044,-0.0020654916534398864
1008048,-0.0021132020799890855
1008052,-0.0020299023862093363
1008056,-0.0018329934695860456
1008060,-0.0015450275268051048
1008064,-0.0011918700066333233
1008068,-0.0008008374212304225
1008072,-0.00039892476777359117
1008076,-0.000011220169082876651
1008080,0.0003404161140031271
1008084,0.0006383542813278595
1008088,0.0008698493624885097
1008092,0.001027341187176986
1008096,0.0011084155853686595
1008100,0.00111546124253925
1008104,0.0010550715899042106
1008108,0.0009372516916157834
1008112,0.0007744960809072681
1008116,0.0005808049719374306
1008120,0.00037070357316708075
1008124,0.0001583229088613807
1008128,-0.000043408661115541965
1008132,-0.00022342532045392563
1008136,-0.00037300965824998186
1008140,-0.00048609192189000695
1008144,-0.0005593624322870214
1008148,-0.0005922081379144243
1008152,-0.0005864937703663686
1008156,-0.0005462154266861425
1008160,-0.0004770594030017787
1008164,-0.00038590166479613797
1008168,-0.0002802835392166107
1008172,-0.00016789726592851887
1008176,-0.00005611126543369989
1008180,0.00004844022308467365
1008184,0.00014018467136145705
1008188,0.00021484420373890628
1008192,0.0002695689712649493
1008196,0.00030297241017801263
1008200,0.00031507557202343345
1008204,0.00030717247422113136
1008208,0.0002816320150444769
1008212,0.0002416543210179497
1008216,0.0001910004290389002
1008220,0.00013371401038715799
1008224,0.00007385254739079384
1008228,0.000015243157822520992
1008232,-0.000038724653152085074
1008236,-0.00008526040767708139
1008240,-0.00012228291812435267
1008244,-0.000148477645550056
1008248,-0.00016330273377798183
1008252,-0.00016694822156422702
1008256,-0.00016025531123085987
1008260,-0.0001446043112233496
1008264,-0.00012178092850403515
1008268,-0.00009383096568258949
1008272,-0.00006291321900761761
1008276,-0.00003115955272703839
1008280,-5.498452294243041e-7
1008284,0.000027192117032469246
1008288,0.00005067755147439728
1008292,0.00006890406123858299
1008296,0.0000812790202598701
1008300,0.00008761621484128935
1008304,0.00008810847704678551
1008308,0.00008328022306046474
1008312,0.00007392464166038134
1008316,0.000061030747083023554
1008320,0.000045705623118470664
1008324,0.000029096968326978416
1008328,0.000012320550016863953
1008332,-0.0000036035558300545927
1008336,-0.000017802954808036627
1008340,-0.000029591157895665576
1008344,-0.00003849105542254819
1008348,-0.0000442436338582675
1008352,-0.00004680281209611073
1008356,-0.000046318021667223916
1008360,-0.00004310673499086865
1008364,-0.00003761953857528354
1008368,-0.000030400548226570356
1008372,-0.00002204597707770389
1008376,-0.000013163511455541899
1008380,-0.000004334849652792275
1008384,0.000003916653821026733
1008388,0.000011151785615346163
1008392,0.000017033789888352952
1008396,0.000021338816199475077
1008400,0.00002395861920579001
1008404,0.000024896082807494623
1008408,0.000024254516625816835
1008412,0.000022221955639405882
1008416,0.00001905187626251676
1008420,0.000015041822721205335
1008424,0.000010511421104293317
1008428,0.000005781155117388792
1008432,0.0000011531017687778808
1008436,-0.0000031054056460674872
1008440,-0.000006774486782810586
1008444,-0.00000969037875622061
1008448,-0.000011749920579745982
1008452,-0.00001291098522804476
1008456,-0.000013189217474702628
1008460,-0.000012651622841409566
1008464,-0.000011407689798911431
1008468,-0.000009598810369627944
1008472,-0.0000073867936259754146
1008476,-0.000004942245586190037
1008480,-0.0000024335237073486
1008484,-1.687267100476061e-8
1008488,0.0000021717800432903924
1008492,0.000004023034993946686
1008496,0.000005458055181578851
1008500,0.000006430388780519855
1008504,0.000006925680679185163
1008508,0.0000069594901575547284
1008512,0.000006573524795506064
1008516,-98.22148318384606
1008520,-181.25604644481388
1008524,-147.35118640585202
1008528,-107.83930941485329
1008532,-65.61679530800461
1008536,-23.467804631177827
1008540,16.091737365002707
1008544,50.939316604402265
1008548,79.43559583666467
1008552,100.47675256683692
1008556,113.50980324639613
1008560,118.51350399274384
1008564,115.94923311337566
1008568,106.68764004042961
1008572,91.9177476554377
1008576,-30.956399211833514
1008580,-140.33372324836517
1008584,-126.94426078379396
1008588,-107.2251757349066
1008592,-82.95659602508161
1008596,-145.1465513222119
1008600,-192.75525191906695
1008604,-135.19048993861915
1008608,-74.98868321599701
1008612,-16.003196642107454
1008616,38.35056467840431
1008620,85.25808751063826
1008624,122.61727539146949
1008628,149.0967623368059
1008632,164.14256733157157
1008636,87.29456962238123
1008640,12.503741551460593
1008644,24.69487709830689
1008648,34.252598537687774
1008652,40.8543630891588
1008656,38.3203165764642
1008660,33.732681670681394
1008664,33.62547152409113
1008668,31.515716689987936
1008672,27.719466227705258
1008676,-66.97432032981443
1008680,-148.68582179210557
1008684,-124.15621893485724
1008688,-94.5195452667457
1008692,-62.03370895062841
1008696,-28.91319378650435
1008700,2.7993771072572713
1008704,31.339219661616426
1008708,55.29869395064585
1008712,73.67771671347487
1008716,85.90500172225768
1008720,91.83162105202375
1008724,91.69989559723372
1008728,86.09181480693239
1008732,75.86201291995341
1008736,62.06077697749795
1008740,45.852639701872945
1008744,28.435848379365737
1008748,10.967447048391797
1008752,-5.502075618170018
1008756,-20.08156745570291
1008760,-32.07745493825984
1008764,-41.01653501061286
1008768,-46.6534164931065
1008772,-48.963620289800424
1008776,-48.12411040736885
1008780,-44.483612220209565
1008784,-38.52546241519452
1008788,-30.825922007480415
1008792,-22.010877597216968
1008796,-12.713675314453326
1008800,-3.5365040296475634
1008804,4.98269704083994
1008808,12.396349044527454
1008812,18.365461224220862
1008816,22.669631634149667
1008820,25.20900184640397
1008824,25.998811106937417
1008828,25.15757720627355
1008832,22.890215466457086
1008836,19.46758596072435
1008840,15.204031668590375
1008844,10.43444243884198
1008848,5.492262567833892
1008852,0.6896689637533981
1008856,-3.6990993272297974
1008860,-7.450561027541251
1008864,-10.400559502290452
1008868,-12.448466846112362
1008872,-13.557186969982144
1008876,-13.749355601141573
1008880,-13.100325041573724
1008884,-11.728658277881676
1008888,-9.784937452680444
1008892,-7.4397163191970215
1008896,-4.871418921820197
1008900,-2.2549139414201287
1008904,0.24861542225127575
1008908,2.5000224458726863
1008912,4.388437488283686
1008916,5.835224651713228
1008920,6.795634099114322
1008924,7.25826949135395
1008928,7.242609466659825
1008932,6.794915922092508
1008936,5.982926884053796
1008940,4.8897668097787905
1008944,3.6075129863775937
1008948,2.230835709594401
1008952,0.8510859275834934
1008956,-0.44885816011375956
1008960,-1.598749004271137
1008964,-2.5439775669271545
1008968,-3.247360082360368
1008972,-3.68971248344213
1008976,-3.869292994240039
1008980,-3.800253508915237
1008984,-3.5102863820461345
1008988,-3.037683730302528
1008992,-2.4280409374642824
1008996,-1.7308353957857419
1009000,-0.996097091327127
1009004,-0.27136161709987516
1009008,0.4009387675081768
1009012,0.9855313793128158
1009016,1.4557359514910555
1009020,1.7942473817365538
1009024,1.9932831402629718
1009028,2.0541467208408593
1009032,1.9862886024871766
1009036,1.8059685466099924
1009040,1.534637078375432
1009044,1.1971596420615926
1009048,0.8200046349364793
1009052,0.4295072006400078
1009056,0.05030552621033535
1009060,-0.29597310630692475
1009064,-0.5917215326757458
1009068,-0.8240256532821056
1009072,-0.9849926991359528
1009076,-1.0717478310651236
1009080,-1.086130705288061
1009084,-1.0341385998803745
1009088,-0.925173451217131
1009092,-0.7711564521910209
1009096,-0.5855757594863039
1009100,-0.38253064961448724
1009104,-0.17582967374397385
1009108,0.02180832441845787
1009112,0.19941225096899298
1009116,0.34824983206374227
1009120,0.4621381410449792
1009124,0.5375721041048296
1009128,0.5736805414192372
1009132,0.5720287181738475
1009136,0.5362937692229228
1009140,0.47184447216817604
1009144,0.385259586382258
1009148,0.2838194101879043
1009152,0.17500352773672667
1009156,0.06602422216670534
1009160,-0.036579896521221164
1009164,-0.12727143094681873
1009168,-0.20175076820600485
1009172,-0.25709614406030457
1009176,-0.291807961025677
1009180,-0.3057637807879223
1009184,-0.30009514968044454
1009188,-0.2770010373307692
1009192,-0.23951506209620071
1009196,-0.1912448156538511
1009200,-0.13610153382991072
1009204,-0.07803720945154058
1009208,-0.02080417750930527
1009212,0.03225056650651796
1009216,0.0783472951117767
1009220,0.11538617786246835
1009224,0.14200854108196348
1009228,0.1576079593781894
1009232,0.16229526912363035
1009236,0.1568239645470071
1009240,0.1424841962168586
1009244,0.12097469212109538
1009248,0.09426235981623879
1009252,0.06443914074969016
1009256,0.03358494535063766
1009260,0.0036442968903334094
1009264,-0.023677231296536948
1009268,-0.046992461991725784
1009272,-0.06528547365436922
1009276,-0.07793722879138215
1009280,-0.08472501761169844
1009284,-0.08579823159843573
1009288,-0.08163416014876028
1009292,-0.07297834920850242
1009296,-0.06077455477330558
1009300,-0.04608947001504647
1009304,-0.030037226872031732
1009308,-0.013708212548572928
1009312,0.0018939471706487555
1009316,0.015904239740023012
1009320,0.02763490714835524
1009324,0.036599815620377806
1009328,0.04252444745262485
1009332,0.04534227939168007
1009336,0.045179054379876245
1009340,0.04232703536385643
1009344,0.03721173157009279
1009348,0.03035380222620488
1009352,0.02232887503733335
1009356,0.013727882147676378
1009360,0.005120238700819742
1009364,-0.0029782013695566333
1009368,-0.01013094696628862
1009372,-0.01599947604038584
1009376,-0.020354214540987216
1009380,-0.023077953721262423
1009384,-0.02416221781361535
1009388,-0.023697467534267085
1009392,-0.021858309934643626
1009396,-0.018885073098433906
1009400,-0.015063193035969778
1009404,-0.01070185392698543
1009408,-0.006113230987495961
1009412,-0.0015935213045956652
1009416,0.00259327136490972
1009420,0.006228088219189367
1009424,0.009145668409038389
1009428,0.011239342942969698
1009432,0.012461867203576359
1009436,0.01282261763532228
1009440,0.012381664941074412
1009444,0.011241374535610046
1009448,0.009536271347533211
1009452,0.007421940102384646
1009456,0.005063716877895514
1009460,0.002625868595306215
1009464,0.0002618618867887366
1009468,-0.0018937994213208147
1009472,-0.0037318282757053036
1009476,-0.005172306332081628
1009480,-0.006166684533593824
1009484,-0.0066977164522481905
1009488,-0.006777524280198001
1009492,-0.006444090188990583
1009496,-0.005756532288162116
1009500,-0.004789563122518055
1009504,-0.003627539868051615
1009508,-0.0023585010528751364
1009512,-0.001068548021310747
1009516,0.00016312522154578743
1009520,0.0012683177307596413
1009524,0.002192862162251838
1009528,0.002898537181076223
1009532,0.0033638441719659458
1009536,0.0035837093826766716
1009540,0.0035682311576320136
1009544,0.003340637737899625
1009548,0.002934652675342933
1009552,0.002391481694179785
1009556,0.001756637228621604
1009560,0.0010768060910113842
1009564,0.0003969436738310659
1009568,-0.0002422528503734163
1009572,-0.0008063770005007332
1009576,-0.0012687763170209036
1009580,-0.001611412894196398
1009584,-0.001825126728649077
1009588,-0.0019093427118472362
1009592,-0.001871291526704845
1009596,-0.0017248371464583362
1009600,-0.0014890183970867376
1009604,-0.001186418976391851
1009608,-0.0008414797506499396
1009612,-0.000478859818839482
1009616,-0.0001219398241161765
1009620,0.00020845638060249075
1009624,0.0004950658880892747
1009628,0.0007248825899558239
1009632,0.0008895322916837218
1009636,0.000985335030446708
1009640,0.0010130805070882984
1009644,0.0009775572601819602
1009648,0.0008868871002364613
1009652,0.0007517230965736571
1009656,0.0005843720527156927
1009660,0.0003979011515332385
1009664,0.00020528374339593
1009668,0.000018631698191581283
1009672,-0.00015144793305956776
1009676,-0.00029634521889603747
1009680,-0.0004097734557308098
1009684,-0.0004879253129080866
1009688,-0.0005294657743682815
1009692,-0.000535377764994974
1009696,-0.0005086836619060032
1009700,-0.00045407112152966297
1009704,-0.0003774546864505972
1009708,-0.0002855054983998155
1009712,-0.00018518028948596494
1009716,-0.00008327791301637229
1009720,0.000013952651288383187
1009724,0.00010113423208691454
1009728,0.0001740007103861423
1009732,0.00022954708837385644
1009736,0.0002660898509868826
1009740,0.0002832425080788451
1009744,0.0002818158188599542
1009748,0.0002636558081357663
1009752,0.00023143516514567377
1009756,0.00018841492873228772
1009760,0.00013819353928775106
1009764,0.00008445947551560508
1009768,0.000030761942607844154
1009772,-0.00001968837295171843
1009776,-0.00006417940502398608
1009780,-0.00010061279210941418
1009784,-0.00012757132171674506
1009788,-0.00014433921230518878
1009792,-0.00015087848802989757
1009796,-0.00014776702117901341
1009800,-0.00013610558333852188
1009804,-0.0001174024056952429
1009808,-0.00009344428959191683
1009812,-0.0000661632567437092
1009816,-0.00003750714364560003
1009820,-0.000009321512179021777
1009824,0.000016751127513428367
1009828,0.00003935039027213676
1009832,0.000057452708950434686
1009836,0.0000704006838288812
1009840,0.00007790773328786925
1009844,0.00008004010788367592
1009848,0.000077179489506966
1009852,0.0000699702541175969
1009856,0.00005925600804585809
1009860,0.0000460102130425295
1009864,0.000031265612787702
1009868,0.00001604679871993479
1009872,0.000001309654071220007
1009876,-0.00001210935101904362
1009880,-0.000023531911806668867
1009884,-0.000032463501741845355
1009888,-0.000038605557805644286
1009892,-0.000041854781433818636
1009896,-0.00004229081783329764
1009900,-0.00004015415245912743
1009904,-0.00003581647473997655
1009908,-0.00002974599680040543
1009912,-0.000022470281158893117
1009916,-0.000014539038462870632
1009920,-0.000006489124898800149
1009924,0.0000011863740360008873
1009928,0.000008063510095980814
1009932,0.000013806296730909373
1009936,0.000018178484592961456
1009940,0.00002104825124219514
1009944,0.000022386195810258187
1009948,0.00002225739309471952
1009952,0.000020808545642514178
1009956,0.000018251467381818474
1009960,0.000014844235047118513
1009964,0.000010871356613955256
1009968,0.000006624236942891459
1009972,0.0000023830817272274067
1009976,-0.00000159881338602979
1009980,-0.000005107674128509861
1009984,-0.000007978298246747849
1009988,-0.000010099341123656712
1009992,-0.000011414876789006268
1009996,-0.000011922493836246686
1010000,-0.000011668368578962324
1010004,-0.000010739896795527543
1010008,-0.000009256556454853794
1010012,-0.000007359715985725593
1010016,-0.00000520209805449233
1010020,-0.000002937562157814729
1010024,-7.117873972982831e-7
1010028,0.0000013456721707853102
1010032,0.0000031276141403087943
1010036,0.000004553486418189913
1010040,0.000005571683339205223
1010044,0.000006159891562008854
1010048,0.000006323649850124554
1010052,0.0000060933782014272155
1010056,0.000005520199200725111
1010060,0.0000046709161669395315
1010064,0.0000036225285899700745
1010068,0.0000024566569918461275
1010072,0.0000012542195038517313
1010076,9.065494799699037e-8
1010080,-9.680734355753056e-7
1010084,-0.0000018685283882976805
1010088,-0.000002571810207067687
1010092,-0.000003054507528366597
1010096,-0.0000033086309352165402
1010100,-0.0000033406297514391784
1010104,-0.0000031696377541074267
1010108,-0.0000028251258795209513
1010112,-0.0000023441586184582926
1010116,-0.0000017684558788338374
1010120,-0.0000011414546169043217
1010124,-5.055461395315746e-7
1010128,1.0036220404054496e-7
1010132,6.42845732224804e-7
1010136,0.000001095443564577784
1010140,0.0000014395825701442722
1010144,0.0000016649416266545574
1010148,0.0000017692874249093153
1010152,0.000001757841724312225
1010156,0.000001642262334373455
1010160,0.0000014393354214515691
1010164,0.0000011694847703068472
1010168,8.552045767512324e-7
1010172,5.195168253922336e-7
1010176,1.845432587447804e-7
1010180,-1.2973344429041137e-7
1010184,-4.0646305899987695e-7
1010188,-6.326395712520938e-7
1010192,-7.995153848441343e-7
1010196,-9.027213833207888e-7
1010200,-9.421135337920323e-7
1010204,-9.213811281182729e-7
