timestamp,filtered_eeg_value
374772,9.338218783015831
374776,18.237021745779202
374780,16.293256304493706
374784,5.029790670434561
374788,-5.420003601109981
374792,-2.9940814489728513
374796,0.32879574841082704
374800,-3.7427098741022196
374804,-16.63324707642387
374808,-25.74305049168703
374812,-18.329059798322795
374816,-9.004322086101922
374820,-6.705020713367489
374824,-12.845669282504755
374828,-16.782652587050798
374832,-5.648802239707889
374836,4.199516733825128
374840,5.234820859427648
374844,-1.6275709410296209
374848,-4.47293203615447
374852,9.23396326782244
374856,20.568049188715978
374860,22.442374674251944
374864,16.20975699720871
374868,13.245860928215897
374872,21.47316772421783
374876,23.939780261099767
374880,15.216051215502592
374884,-4.20519127457877
374888,-18.122861659858284
374892,-11.537218415936357
374896,-5.074595581496741
374900,-9.391913389302763
374904,-21.17181936748547
374908,-28.341236143439183
374912,-19.7259364967879
374916,-10.604175312177354
374920,-11.472640399500477
374924,-20.6693095449062
374928,-22.355813509308938
374932,-8.709011134015952
374936,3.076104781353255
374940,3.3259404446401843
374944,-4.5122783853384725
374948,-4.514726503303188
374952,10.867936280110623
374956,26.5114464395565
374960,29.182955615067975
374964,20.283487025224982
374968,13.76137334993615
374972,18.926317194375166
374976,25.122307760292564
374980,17.334702687019007
374984,-0.7499833172592218
374988,-10.537402106489434
374992,-4.694352904409482
374996,0.8759811561269579
375000,-6.642647700702917
375004,-25.6072368907191
375008,-36.409035583141076
375012,-24.534183449691234
375016,-10.136551593548084
375020,-10.142360582820668
375024,-17.927027258501923
375028,-20.821162346272338
375032,-9.922995428349285
375036,3.1423613448130503
375040,-0.09621699978733922
375044,-14.914852707089565
375048,-19.713327638015567
375052,-5.298642892037053
375056,4.18195775857969
375060,-0.1843613489519509
375064,-9.148301813041318
375068,-11.69278929190619
375072,3.7610128576156026
375076,18.520258380058614
375080,15.373389178623743
375084,3.028507820105922
375088,-1.6944301686796592
375092,10.051738261965625
375096,29.369886314552836
375100,29.03714625120871
375104,12.451807450571234
375108,5.363599973997921
375112,11.419001377190089
375116,22.850460684907237
375120,18.137691951388625
375124,-1.2863955596007557
375128,-12.680614773300286
375132,-8.969298586167513
375136,-4.4568481920945064
375140,-12.28223888540444
375144,-27.206922568085833
375148,-34.919234837819566
375152,-25.64354704286512
375156,-16.23310874644373
375160,-20.530736799770143
375164,-29.63607180970734
375168,-28.286729754976218
375172,-11.347236782141977
375176,7.319585444324236
375180,14.919057086137506
375184,11.950308946875186
375188,13.048809151993506
375192,27.23964726635601
375196,40.63479403109223
375200,37.487983825687614
375204,16.617491301348288
375208,1.7998784488726898
375212,9.600284149750124
375216,19.972131716686313
375220,14.42506833310833
375224,-1.5993790028228965
375228,-11.79263590083563
375232,-8.279229589221302
375236,-6.498450028407326
375240,-14.968720230798834
375244,-26.762770008040548
375248,-29.488159976657048
375252,-17.018217033643033
375256,-0.8734200427914125
375260,3.3224599939087227
375264,-6.250152289192831
375268,-9.092673483970481
375272,1.4344775128273053
375276,10.072702364070146
375280,6.533868033068416
375284,-2.462182845992432
375288,-3.0668794789296046
375292,9.788689306149552
375296,24.820144668494578
375300,25.854301293426047
375304,7.238005689837578
375308,-5.30926969682524
375312,5.4456725043884155
375316,16.56121651243167
375320,13.786793531452538
375324,1.77926986704251
375328,-2.705648260815204
375332,8.890080713407235
375336,19.42341414368436
375340,14.908241997108666
375344,-0.8269771928053551
375348,-11.136316549537646
375352,-5.0191605029913315
375356,0.6766031894450766
375360,-6.71654800587472
375364,-21.535713995314932
375368,-27.97576416604028
375372,-14.363008512617455
375376,-2.2702842707886717
375380,-5.591530436911196
375384,-19.303205854029567
375388,-25.67982694131522
375392,-11.152071910748528
375396,3.0929508374734382
375400,7.653356039996918
375404,3.742489601776682
375408,-0.06916654539240508
375412,12.30988294186584
375416,24.532142997460053
375420,21.76125409069649
375424,10.369376526943892
375428,3.226854636527019
375432,10.498138601872391
375436,19.48439908616752
375440,15.081310817143876
375444,1.000778600878288
375448,-7.351503523361368
375452,-0.40001186225358887
375456,6.722163879955505
375460,-1.2104332774677111
375464,-21.44349147872358
375468,-35.15898550199276
375472,-28.270846521266776
375476,-17.832040667901985
375480,-16.696582149565987
375484,-22.77152990583055
375488,-24.63347097615552
375492,-9.91937763757728
375496,8.30580943932586
375500,17.10481091246773
375504,15.233234304728537
375508,11.442671488760809
375512,24.099383235774276
375516,37.7625679489177
375520,33.98792803108597
375524,18.349598294685997
375528,5.653446401573099
375532,8.984044177029869
375536,11.508653247314719
375540,3.3446023855710063
375544,-7.704834478344634
375548,-13.123837335705282
375552,-3.3136638095037814
375556,8.418570349594908
375560,5.268349125376188
375564,-13.534531517646503
375568,-26.33401568590456
375572,-14.785820484485724
375576,-3.873366845627075
375580,-6.319211356109179
375584,-16.209860497404257
375588,-23.57702217620945
375592,-15.710185896549493
375596,-6.2270348157928375
375600,-5.79844225559768
375604,-13.118215040410904
375608,-15.595061694502427
375612,-1.362654475765261
375616,11.03403994935854
375620,11.882359484871285
375624,4.59494760146606
375628,0.613333447381029
375632,10.286468231141185
375636,19.374865286397366
375640,19.240347866868184
375644,10.338523620938894
375648,5.451937739847814
375652,15.816726623538846
375656,24.963306067546554
375660,22.4147931446873
375664,10.14271086941195
375668,0.41647182926472226
375672,4.758997093086894
375676,6.367759048174403
375680,-1.7016774753892348
375684,-14.400810103295896
375688,-22.2864397379472
375692,-11.412590350304642
375696,-0.60176970264083
375700,-5.420221009249394
375704,-18.507460729166716
375708,-24.36644984778424
375712,-11.533507577025517
375716,3.142773151007521
375720,5.626758034915616
375724,-8.428951211963732
375728,-15.957425076321353
375732,-0.8747784831660512
375736,11.172611311528259
375740,12.265008761515723
375744,5.6494545233772815
375748,2.3550558502663588
375752,9.655769393450202
375756,13.270239430534193
375760,10.678080259555317
375764,3.2385634304445166
375768,-1.2733666060308604
375772,6.611197979071888
375776,9.56237082253491
375780,1.7588151627991886
375784,-16.639905733654786
375788,-27.229306051463634
375792,-18.03333475568858
375796,-11.472264727030947
375800,-11.763922694373129
375804,-20.23148403907237
375808,-22.516093588037243
375812,-8.074447784783008
375816,2.9707675409143235
375820,4.120706440418889
375824,-1.5288374785927652
375828,-1.5290841513063396
375832,15.572114301500745
375836,31.305198184492752
375840,32.20727171050582
375844,18.824283216756772
375848,10.083971824245882
375852,21.610624852510526
375856,24.402346852903054
375860,11.159717465962707
375864,-3.438621624828304
375868,-10.809381604264441
375872,-5.605282406692565
375876,-1.6485951705864075
375880,-5.312280462978169
375884,-17.692313088658338
375888,-26.32397799944962
375892,-18.584530145168134
375896,-10.98728190857204
375900,-13.63929355526232
375904,-22.899367524651755
375908,-23.70430181698144
375912,-7.141356790085414
375916,4.915422355247632
375920,2.6003469560562333
375924,-8.748208128279613
375928,-9.779542606885794
375932,6.5504512258364995
375936,15.728938349385851
375940,12.008937636240447
375944,3.374033357723455
375948,4.642177481697116
375952,17.215471795068527
